#ordered according to squid number (opposite than quartz), you should switch them for analysis
0.0001273441690254105	0.00027436421687189607
0.00012945305335321981	0.0002791434645206323
0.0001296152752245898	0.00027932047369280775
0.00014032191873500648	0.0003023316660756119
0.00014226858119144588	0.00030640287703564647
0.00014291746867692564	0.00030888100544610234
0.00024592835699684373	0.0005929807267876463
0.0002503083475238324	0.0006062564147008026
0.00025095723500931214	0.0006122747265547667
0.000293134921565499	0.0007255605967470334
0.00029800157770659756	0.0007349420828723306
0.000299786018291667	0.0007367121745940847
0.00030984377431660386	0.0007482177707854869
0.00031260154612989296	0.0007503418808515918
0.00031600820542866193	0.000752111972573346
